Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.24850746268656718,0.09880946469899093,62.55,0.0022961020469665526,0.7514925373134329,0.09880946469899093,0.782974670917993,0.06444802686747834,0.6316709457113642,0.060241629394083895,0.6316709457113642,0.060241629394083895,0.7031064629897735,0.0609617496999681,0.3098034559209232,0.14074528797033295,0.3815818892412629,0.1319248325458065,0.24850746268656718,0.09880946469899093,0.7073228083146786,0.0607617618952952,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,134.0,0.17089552238805966,0.0534976260239486,123.9,0.011606860160827636,0.8291044776119405,0.05349762602394859,0.8727310952228485,0.02938302412668873,0.6876959728003915,0.04184436594510612,0.6876959728003915,0.04184436594510612,0.7745534866139774,0.03489983978548624,0.45777849655022146,0.09564338203415045,0.5269843482351801,0.07770309157522327,0.17089552238805966,0.0534976260239486,0.78021353401162,0.03379792489622785,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,201.0,0.1318407960199005,0.03858528908853978,186.25,0.021085691452026368,0.8681592039800996,0.03858528908853978,0.9058565648493928,0.02056020793057367,0.7186586397902388,0.03730705256978103,0.7186586397902388,0.03730705256978103,0.8067155808718318,0.028587665909038315,0.5361446778596516,0.07846190965892097,0.5945700103741028,0.06233157898282185,0.1318407960199005,0.03858528908853978,0.8122576023198158,0.02750368597640559,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,268.0,0.11231343283582092,0.028900452120494427,247.95,0.030679154396057128,0.8876865671641792,0.028900452120494437,0.9214255514916845,0.016823678618638267,0.7386320831659695,0.03372951623684979,0.7386320831659695,0.03372951623684979,0.8248773196605429,0.02534861962510053,0.5827169455652206,0.06877520637155736,0.6333247493772689,0.05518217592618742,0.11231343283582092,0.028900452120494427,0.830028817328827,0.024300500411736734,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,335.0,0.10283582089552239,0.024569811794004085,309.75,0.040353572368621825,0.8971641791044777,0.02456981179400409,0.9295442223979572,0.013852000864153094,0.7498034080538656,0.03311436408636278,0.7498034080538656,0.03311436408636278,0.8347372792929784,0.023704127033901082,0.6074259290132247,0.06546706845686127,0.6542152451032628,0.05196149045558086,0.10283582089552239,0.024569811794004085,0.8396738152259113,0.02254999675728379,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,402.0,0.09514925373134328,0.02155548353261861,372.1,0.050142097473144534,0.9048507462686567,0.021555483532618606,0.9349169462617091,0.013709583153530382,0.7579793352553056,0.031678386911195136,0.7579793352553056,0.031678386911195136,0.8417119786043088,0.022912948637562807,0.625703362546947,0.062391178465518046,0.6691100722788705,0.050153571218079576,0.09514925373134328,0.02155548353261861,0.8464481407585073,0.021818216341475412,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,469.0,0.08912579957356077,0.019606932081147378,434.1,0.06004763841629028,0.9108742004264393,0.019606932081147367,0.9396397961131463,0.012302656641038405,0.7666080254000471,0.030615926190051723,0.7666080254000471,0.030615926190051723,0.848626846597546,0.021671628846905065,0.6435314117279054,0.059456668385665594,0.6839519708800565,0.04756885067763873,0.08912579957356077,0.019606932081147378,0.8531239107565968,0.020568431221437148,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,536.0,0.08404850746268658,0.017215560262394597,495.25,0.07004865407943725,0.9159514925373136,0.017215560262394587,0.9434255907575299,0.012100810429181525,0.7748536687311507,0.02923691553508711,0.7748536687311507,0.02923691553508711,0.8549119247867342,0.020927229311676863,0.6600945522001325,0.055720365440327,0.6975846149546566,0.04545963350150919,0.08404850746268658,0.017215560262394597,0.8591396297443403,0.019952209369158497,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,603.0,0.08175787728026533,0.016459735324337473,557.65,0.08020457029342651,0.9182421227197348,0.016459735324337473,0.9450824217928439,0.011567862084991819,0.7774088421026472,0.027789963131638222,0.7774088421026472,0.027789963131638222,0.8570755529451729,0.0197258212198247,0.665614434092853,0.05296371610770222,0.7021693519687662,0.04296649021111977,0.08175787728026533,0.016459735324337473,0.8612456319477454,0.01877803242578459,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,670.0,0.07917910447761194,0.014973616062616397,620.2,0.09043262004852295,0.9208208955223881,0.0149736160626164,0.9469981510343535,0.010831874615634524,0.7796168119470611,0.02743475238706586,0.7796168119470611,0.02743475238706586,0.8591648294200258,0.019363905652517055,0.6707725126405462,0.05158385813543699,0.7065053415358535,0.04215372150030146,0.07917910447761194,0.014973616062616397,0.8633074814907074,0.01841851104747347,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,737.0,0.0759158751696065,0.014005678217425484,682.55,0.10076783895492554,0.9240841248303935,0.014005678217425476,0.9481502640578864,0.011245845429931196,0.7846865303992021,0.025510382461766862,0.7846865303992021,0.025510382461766862,0.862488228289543,0.018204705757402895,0.6803690775222754,0.04773944914098992,0.7138971878141892,0.039327310050496674,0.0759158751696065,0.014005678217425484,0.8664183972285441,0.01739595607415512,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,804.0,0.07394278606965174,0.013352411491980463,744.15,0.11110798120498658,0.9260572139303482,0.01335241149198045,0.949973417993432,0.010811174901639757,0.7882547681734178,0.02384113596900465,0.7882547681734178,0.02384113596900465,0.865291662329669,0.017325874702018077,0.6874530718192828,0.04483833895002897,0.7199138360847029,0.037243571335677794,0.07394278606965174,0.013352411491980463,0.8691140930834249,0.016604383361527187,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,871.0,0.07204362801377727,0.012327441657709883,806.05,0.1215705156326294,0.9279563719862226,0.012327441657709883,0.9514894217485279,0.009746094896622402,0.7912493544162129,0.02137841512055765,0.7912493544162129,0.02137841512055765,0.8676329965017215,0.015374230282664486,0.6934314404542973,0.039966576543454944,0.7249311218950996,0.03302802567203539,0.07204362801377727,0.012327441657709883,0.8713693880823705,0.014730994236004673,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,938.0,0.07057569296375268,0.011030895773772142,868.25,0.13211437463760375,0.9294243070362475,0.011030895773772151,0.9527224558260347,0.008811460537085185,0.7933859024204064,0.018965309960924208,0.7933859024204064,0.018965309960924208,0.869375533520269,0.013626487370441805,0.6978619344594021,0.03530349275280511,0.7286480861180145,0.029210406887084272,0.07057569296375268,0.011030895773772142,0.8730541791232207,0.013068980054696646,abtype2_w15_t0.128
Gaussian_Kernel_Perceptron,1000.0,0.06875,0.011022136816425387,924.75,0.14255919456481933,0.9312500000000001,0.011022136816425363,0.9540277777777776,0.008629684271008069,0.797506276412736,0.019537870688950215,0.797506276412736,0.019537870688950215,0.8722258455508364,0.013950187040030676,0.7052338636711359,0.03610762527724636,0.7347978407615501,0.02990247970367249,0.06875,0.011022136816425387,0.8757670270952568,0.013369604262805004,abtype2_w15_t0.128
PA1_L1,67.0,0.4865671641791044,0.05492050594917641,67.0,0.0021819829940795898,0.5134328358208956,0.05492050594917641,0.6759417153502632,0.06884716973602883,0.5632535621438753,0.03406622148537027,0.5632535621438753,0.03406622148537027,0.6166328692242291,0.047826908766606065,0.11078140252674429,0.05887855072119727,0.20782348526599134,0.09226526119356791,0.4865671641791044,0.05492050594917641,0.6195976387470693,0.0487193480594377,abtype2_w15_t0.128
PA1_L1,134.0,0.4764925373134328,0.03673241673032857,134.0,0.010908865928649902,0.5235074626865671,0.03673241673032859,0.7154751698588186,0.02547056323814053,0.5816531917797401,0.019957229796415826,0.5816531917797401,0.019957229796415826,0.6450266017106732,0.02026157559937887,0.1433696666321764,0.03802721360268441,0.2637738026706213,0.045233297340762355,0.4764925373134328,0.03673241673032857,0.6485641808192792,0.02043223530432694,abtype2_w15_t0.128
PA1_L1,201.0,0.4674129353233831,0.03229905769510747,200.7,0.01962364912033081,0.532587064676617,0.032299057695107464,0.7288155640483371,0.020702199404588728,0.5813179974261806,0.011257850125924595,0.5813179974261806,0.011257850125924595,0.6508293138442753,0.012431521730312601,0.14627157951033462,0.022673945835093356,0.2720627055795066,0.02545810774367144,0.4674129353233831,0.03229905769510747,0.6550667807372589,0.012988349216745201,abtype2_w15_t0.128
PA1_L1,268.0,0.4677238805970149,0.029029634922268743,266.3,0.028423619270324708,0.532276119402985,0.029029634922268732,0.7306038751938296,0.018490257581043962,0.5857560381826894,0.011519986871200403,0.5857560381826894,0.011519986871200403,0.6541445684518317,0.012947582989544215,0.15285600983588615,0.023681017254461062,0.28080586450892897,0.026819117539024002,0.4677238805970149,0.029029634922268743,0.6581799566882596,0.013312114544833692,abtype2_w15_t0.128
PA1_L1,335.0,0.46582089552238803,0.02372101530635185,329.5,0.03734779357910156,0.534179104477612,0.023721015306351848,0.7328837473933928,0.01477755479072851,0.5880667799885609,0.011513326119015446,0.5880667799885609,0.011513326119015446,0.6564642878515942,0.011426795442603879,0.15666423201386262,0.02194846526219327,0.2859719286234086,0.02495461460034406,0.46582089552238803,0.02372101530635185,0.6604752636909768,0.01155019144783534,abtype2_w15_t0.128
PA1_L1,402.0,0.4662935323383084,0.019001376935303637,391.5,0.04635756015777588,0.5337064676616915,0.019001376935303644,0.7342358093947287,0.011856569854113364,0.5870494574246148,0.009720566688999477,0.5870494574246148,0.009720566688999477,0.6565126766234692,0.009544129325706665,0.15504794446623338,0.018205976633797322,0.28528623730690283,0.021004024666084184,0.4662935323383084,0.019001376935303637,0.6606426334096717,0.00961210897071396,abtype2_w15_t0.128
