Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.8186567164179104,0.1218293581819947,62.6,0.002783620357513428,0.18134328358208956,0.1218293581819947,0.4705393778468638,0.06248460465333305,0.32658304329772114,0.18055211381657418,0.32658304329772114,0.18055211381657418,0.37178800909326587,0.1480535302186379,-0.009424982068300475,0.028578719830719957,-0.13901531916776116,0.16436114142478242,0.8186567164179104,0.1218293581819947,0.3985612105722925,0.11119281747992671,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,134.0,0.85,0.0685146160867115,124.15,0.022976458072662354,0.15000000000000002,0.06851461608671151,0.4855312107751823,0.04637268434421813,0.3656596019840711,0.16423117569778398,0.3656596019840711,0.16423117569778398,0.40713423563264695,0.1281699830958588,-0.004373021615471295,0.01956064656025407,-0.08841920002383659,0.13617540568152242,0.85,0.0685146160867115,0.4255954063796267,0.09799957543341059,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,201.0,0.8651741293532339,0.044161060364236615,185.5,0.038606452941894534,0.13482587064676615,0.04416106036423662,0.48861804081986593,0.0284149317263059,0.3636588677092866,0.1606258347558052,0.3636588677092866,0.1606258347558052,0.4066596713926055,0.12230608320324479,-0.004343200128660535,0.011539937750790269,-0.07644039799010363,0.1045299660358362,0.8651741293532339,0.044161060364236615,0.42613845426457625,0.08928778311388236,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,268.0,0.864365671641791,0.028667670286758668,246.0,0.060246396064758304,0.13563432835820893,0.028667670286758658,0.4925167614187811,0.019901020369213287,0.4073321019101394,0.137258408726832,0.4073321019101394,0.137258408726832,0.43760261276005386,0.10320546557968864,-0.0033761918318214513,0.0083919230040929,-0.05358115611573193,0.07759505352304569,0.864365671641791,0.028667670286758668,0.4499244316644601,0.07465751085536587,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,335.0,0.8729850746268657,0.025372695342997954,307.5,0.08206897974014282,0.12701492537313427,0.025372695342997954,0.4932792518933457,0.016766816309379592,0.41864650961629557,0.11467521143226725,0.41864650961629557,0.11467521143226725,0.4482827271186898,0.08199472518678444,-0.0028006784798377147,0.006961541624669575,-0.04734222888208024,0.06803928211627455,0.8729850746268657,0.025372695342997954,0.4559628807548206,0.0627959650106325,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,402.0,0.8746268656716417,0.025892164797789573,370.3,0.10485637187957764,0.12537313432835823,0.025892164797789566,0.49378709018856937,0.013961413129001163,0.42049601313424956,0.11564006970892289,0.42049601313424956,0.11564006970892289,0.44931540242788304,0.08177859322695422,-0.002473953695982628,0.005733143398653979,-0.04337106239146961,0.0619759709713204,0.8746268656716417,0.025892164797789573,0.45714155166140946,0.06213026555985493,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,469.0,0.8772921108742006,0.023303206815846786,430.9,0.1269000768661499,0.12270788912579958,0.023303206815846782,0.49467360556595513,0.013189357203922574,0.42936027336197125,0.11447570138013763,0.42936027336197125,0.11447570138013763,0.4544763732393694,0.0819811147481359,-0.00202156996791199,0.0054892571403175605,-0.037446487987343055,0.060072545427931445,0.8772921108742006,0.023303206815846786,0.46201693946396327,0.06130173395741179,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,536.0,0.8745335820895521,0.025251264335147697,492.3,0.1478009343147278,0.12546641791044774,0.025251264335147693,0.4957183989707,0.013246491850120445,0.43506057375920487,0.11558830767552833,0.43506057375920487,0.11558830767552833,0.4580411324933289,0.08276553809416023,-0.0016060333666443327,0.005618365706400452,-0.03309309215468339,0.06288207374904715,0.8745335820895521,0.025251264335147697,0.4653894863649525,0.06225891695738836,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,603.0,0.875787728026534,0.0212433862397167,553.4,0.16881824731826783,0.12421227197346603,0.02124338623971669,0.496656896333228,0.011772751472007886,0.454801830753439,0.07594158182819787,0.454801830753439,0.07594158182819787,0.47366573755835717,0.04534618032689161,-0.0012478564096084998,0.004882288650272217,-0.023728774633521434,0.04670673515482817,0.875787728026534,0.0212433862397167,0.4757293635433335,0.04176063973506417,abtype2_w90_t0.497
Gaussian_Kernel_Perceptron,670.0,0.8751492537313433,0.023234137128176048,615.3,0.19178560972213746,0.12485074626865673,0.023234137128176048,0.49710771797298614,0.012200941289152186,0.45499794293096896,0.07592520415020669,0.45499794293096896,0.07592520415020669,0.47397140769132867,0.04532044033424125,-0.0010365256750307639,0.004982438943408753,-0.022372261603158358,0.045820416702671195,0.8751492537313433,0.023234137128176048,0.47605283045197744,0.041692915015432694,abtype2_w90_t0.497
