Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.15746268656716417,0.05307958776741278,64.2,0.0022005081176757813,0.8425373134328357,0.053079587767412784,0.821902961222109,0.07452760602564848,0.6745986911259634,0.05064502618622754,0.6745986911259634,0.05064502618622754,0.744281348832807,0.05856999600246543,0.4225032902077065,0.11749280843875445,0.472024494273317,0.117176169583754,0.15746268656716417,0.05307958776741278,0.7482508261740363,0.05911915995589905,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,134.0,0.0880597014925373,0.02390390653439846,126.7,0.012526345252990723,0.9119402985074627,0.02390390653439845,0.893292436790629,0.04027169906814267,0.7619698980661903,0.04458748294307812,0.7619698980661903,0.04458748294307812,0.8245638286218494,0.03340246176673249,0.6111924717008614,0.07762367131807417,0.6393333380958769,0.06937680289510526,0.0880597014925373,0.02390390653439846,0.8276311674284098,0.03289537664675038,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,201.0,0.06766169154228854,0.016530594752075772,189.5,0.03391674757003784,0.9323383084577112,0.016530594752075748,0.9038605532002251,0.026286944157191308,0.8011438934436483,0.04217799892307698,0.8011438934436483,0.04217799892307698,0.8506102556461608,0.026892738252582038,0.6796899059711805,0.06400882324761463,0.695606124132848,0.05627905743459222,0.06766169154228854,0.016530594752075772,0.8525022233219367,0.026207414726847872,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,268.0,0.05634328358208955,0.014638093467114201,252.9,0.052000153064727786,0.9436567164179103,0.0146380934671142,0.9109330243926795,0.02643339392276803,0.8248476039539488,0.0428660374399283,0.8248476039539488,0.0428660374399283,0.8665501085359105,0.029284899699166554,0.7186182201620593,0.06547755969864077,0.7292880120217706,0.06036988192825214,0.05634328358208955,0.014638093467114201,0.8678903141733143,0.02875660064403958,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,335.0,0.04880597014925374,0.013358834305382464,316.4,0.07255688905715943,0.9511940298507463,0.013358834305382447,0.9154081192262129,0.028587639629092162,0.8408765177061989,0.04182444019294646,0.8408765177061989,0.04182444019294646,0.8771372680637335,0.030731857772973825,0.7437993994797484,0.06538654085714016,0.7515183792086406,0.06251230503466058,0.04880597014925374,0.013358834305382464,0.8781423184662058,0.03043280304274709,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,402.0,0.04477611940298507,0.011903966282592437,378.85,0.0856274962425232,0.955223880597015,0.011903966282592441,0.9239211216852576,0.024816852024731956,0.8530947824250268,0.03640596337040425,0.8530947824250268,0.03640596337040425,0.8876609552016881,0.02739235744662263,0.7666863600538159,0.05817298697161788,0.7730687308175974,0.0556972149728192,0.04477611940298507,0.011903966282592437,0.8885079520551422,0.02711696434667708,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,469.0,0.040831556503198294,0.01020952432804629,441.5,0.10717531442642211,0.9591684434968016,0.01020952432804628,0.928336658191709,0.02316860296660522,0.8631228319259806,0.033798184555038774,0.8631228319259806,0.033798184555038774,0.8950121477537305,0.02530571814044244,0.7828575958404617,0.05328152091081542,0.7881596512765147,0.05132133916510893,0.040831556503198294,0.01020952432804629,0.8957297450588447,0.025080962098178495,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,536.0,0.0396455223880597,0.009363274207035789,503.95,0.126373291015625,0.9603544776119403,0.00936327420703579,0.928850127391114,0.018300922241991976,0.8685487251115426,0.02898943084849455,0.8685487251115426,0.02898943084849455,0.8981029938243109,0.02101592280975185,0.7902894220278956,0.044362531636090496,0.7946752663776441,0.04261621889902521,0.0396455223880597,0.009363274207035789,0.8986994262513284,0.0208172763636729,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,603.0,0.03839137645107794,0.008329516547114522,566.2,0.14544899463653566,0.9616086235489221,0.00832951654711453,0.9312243835358356,0.014702302841563304,0.8721456453917595,0.026051089975319897,0.8721456453917595,0.026051089975319897,0.9011342641431679,0.018493282831626375,0.796840982501995,0.03923720108129167,0.8008675895890139,0.037561951249226615,0.03839137645107794,0.008329516547114522,0.9016850144637972,0.018290448849169184,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,670.0,0.037611940298507465,0.007720905765001529,627.95,0.16028387546539308,0.9623880597014927,0.007720905765001522,0.9325643553284968,0.017204691344671418,0.8765427324713247,0.023905244084404143,0.8765427324713247,0.023905244084404143,0.9040595426996774,0.018259358543993593,0.8032606038226053,0.03791329199802116,0.8068796149672577,0.03686943224131937,0.037611940298507465,0.007720905765001529,0.9045535438999108,0.01814226757171917,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,737.0,0.036227951153324285,0.006959738726313248,690.15,0.18038152456283568,0.9637720488466757,0.006959738726313261,0.9341674003571441,0.01694304210152864,0.8812308084862319,0.022599325151569136,0.8812308084862319,0.022599325151569136,0.9072590404467233,0.01750573742139162,0.8102306760101328,0.0360058168048906,0.813425972922164,0.035262418362634794,0.036227951153324285,0.006959738726313248,0.907699104421688,0.017424435762003074,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,804.0,0.03532338308457711,0.005785922064484083,753.7,0.19906498193740846,0.964676616915423,0.00578592206448409,0.9334702797514357,0.015158195904151725,0.8835098204472424,0.019743841504943634,0.8835098204472424,0.019743841504943634,0.908091963548209,0.014638098296656172,0.8123405695031117,0.03006362845777881,0.815200935526933,0.029468407642664184,0.03532338308457711,0.005785922064484083,0.908490050099339,0.014576076577338115,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,871.0,0.0343857634902411,0.005606647779360999,815.4,0.21574548482894898,0.9656142365097586,0.005606647779361006,0.935041346076563,0.013521190052717066,0.8881714831214769,0.01935287990214044,0.8881714831214769,0.01935287990214044,0.911255477837513,0.01386613040591246,0.8191225996048013,0.028613120635292307,0.8216498950885587,0.027947331717237543,0.0343857634902411,0.005606647779360999,0.9116064145990201,0.013791928927077967,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,938.0,0.033528784648187634,0.005472261822687209,876.75,0.2337338447570801,0.9664712153518125,0.005472261822687223,0.9367783074290827,0.014442610581115853,0.8914457059808818,0.01774308949612253,0.8914457059808818,0.01774308949612253,0.91379131512348,0.013831395660132435,0.8244931652178182,0.028157633859470725,0.8268033800842283,0.027778485656917474,0.033528784648187634,0.005472261822687209,0.9141120067049823,0.013794538773456471,abtype2_w10_t0.205
Gaussian_Kernel_Perceptron,1000.0,0.033100000000000004,0.0049989998999799955,934.85,0.25110985040664674,0.9669000000000001,0.00499899989998,0.9364999999999999,0.013591368902431258,0.8931113648584841,0.015928418997331863,0.8931113648584841,0.015928418997331863,0.9145105648364595,0.012302324090296536,0.8261883631144091,0.02501995700762047,0.8283061208965602,0.024696596332612595,0.033100000000000004,0.0049989998999799955,0.914805682429242,0.012274915595446481,abtype2_w10_t0.205
PA1_L1,67.0,0.46268656716417905,0.06556979891489194,53.5,0.002083134651184082,0.5373134328358209,0.06556979891489192,0.701414898701206,0.07790130482199423,0.5736923503187544,0.03599124948485403,0.5736923503187544,0.03599124948485403,0.6338688159647987,0.05203279346035386,0.13598821398863414,0.06989343615946361,0.2410857617051719,0.09824208494698555,0.46268656716417905,0.06556979891489194,0.6375536245099802,0.05377135543039089,abtype2_w10_t0.205
PA1_L1,134.0,0.45559701492537313,0.033330316563568184,98.05,0.01296534538269043,0.5444029850746268,0.0333303165635682,0.7287780634959437,0.03392653327518487,0.581793521133654,0.020165473732658465,0.581793521133654,0.020165473732658465,0.6509718093095519,0.02180660097431034,0.14962286113369744,0.03366309429072156,0.2718106369092514,0.043989838042536956,0.45559701492537313,0.033330316563568184,0.6552857923147988,0.022586463545682316,abtype2_w10_t0.205
PA1_L1,201.0,0.4485074626865672,0.018831683702776263,140.3,0.02972722053527832,0.5514925373134328,0.018831683702776245,0.7383248061176313,0.020122965197769547,0.5894922294383256,0.015528035465053183,0.5894922294383256,0.015528035465053183,0.6596408054213181,0.014164941755980074,0.16421431016145732,0.025299768037059817,0.291038846046891,0.03112667645480863,0.4485074626865672,0.018831683702776263,0.6639085177779783,0.014368864791814135,abtype2_w10_t0.205
PA1_L1,268.0,0.44794776119402985,0.014617867701454427,179.9,0.05242058038711548,0.5520522388059701,0.01461786770145442,0.7422060796362512,0.014069616552462886,0.5896393573869159,0.01403845245230953,0.5896393573869159,0.01403845245230953,0.6614740674226955,0.010796289854940504,0.1649868925066086,0.02340462303144699,0.29375758126080337,0.025954120961695856,0.44794776119402985,0.014617867701454427,0.6659227185115835,0.0106794669944193,abtype2_w10_t0.205
