Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.7671641791044774,0.17446733368599948,62.45,0.002868473529815674,0.23283582089552235,0.1744673336859995,0.4972902703347197,0.09615644733739047,0.4781110935001511,0.06705016936621516,0.4781110935001511,0.06705016936621516,0.4867504503164598,0.07537859402398046,0.01129860764588982,0.061064910485882536,-0.03015138248962016,0.13682068464036168,0.7671641791044774,0.17446733368599948,0.4877006819174354,0.07654682283375065,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,134.0,0.7861940298507463,0.0896850693983028,123.05,0.0237787127494812,0.21380597014925376,0.08968506939830281,0.5212306080766156,0.05117235821280607,0.5091353487923239,0.029562041968648384,0.5091353487923239,0.029562041968648384,0.5149896132449745,0.038937559150816446,0.013546314846576618,0.03090352439713212,0.028212755130212923,0.07344295583247201,0.7861940298507463,0.0896850693983028,0.5151829784344698,0.039368579500134816,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,201.0,0.7910447761194029,0.0743776934712739,183.95,0.03663090467453003,0.208955223880597,0.0743776934712739,0.5285439297094751,0.03482686473895572,0.5219786024128446,0.01838274459559076,0.5219786024128446,0.01838274459559076,0.5251434074026894,0.025271254037950545,0.015016584490454222,0.020605882287075883,0.04838330608295829,0.04765427498633921,0.7910447761194029,0.0743776934712739,0.5252612660611599,0.025505203183067354,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,268.0,0.7916044776119403,0.06018085305665635,246.0,0.05815155506134033,0.20839552238805967,0.06018085305665636,0.5317077225034231,0.028756675655132877,0.5262465967919956,0.015794896723875403,0.5262465967919956,0.015794896723875403,0.5288979245126758,0.021217286910853828,0.01567305503011343,0.016446975362522116,0.056265121620886635,0.040722828595811465,0.7916044776119403,0.06018085305665635,0.5289771596477094,0.02135440166394996,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,335.0,0.7958208955223881,0.05128250481032782,305.75,0.0806951642036438,0.20417910447761192,0.05128250481032782,0.5341627317056432,0.02415110960706548,0.5323900219999468,0.014238887439134552,0.5323900219999468,0.014238887439134552,0.5332176917561882,0.01803808451475648,0.016853443974622007,0.014273949319410527,0.06517075989579685,0.03511668866023791,0.7958208955223881,0.05128250481032782,0.5332763768527948,0.018118799847372326,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,402.0,0.7937810945273632,0.049206595868877614,368.0,0.10275815725326538,0.2062189054726368,0.049206595868877614,0.5371683182820329,0.024170230553288267,0.5334736805792997,0.012565997296273685,0.5334736805792997,0.012565997296273685,0.5352604881956176,0.017439356721024413,0.01780014770664476,0.012976093539370563,0.06930903234902278,0.03382226865828372,0.7937810945273632,0.049206595868877614,0.5353209994306661,0.017518757208628964,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,469.0,0.7992537313432837,0.04332754287574499,429.55,0.12329533100128173,0.20074626865671644,0.04332754287574498,0.537008656503459,0.020510587738278494,0.5347884668663838,0.010446590506862122,0.5347884668663838,0.010446590506862122,0.5358482540605374,0.01444918304031698,0.017141690130675347,0.011101470535343182,0.07060127278560231,0.028102217392985344,0.7992537313432837,0.04332754287574499,0.5358985616849216,0.01450865080032059,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,536.0,0.7993470149253731,0.03718014908177383,492.4,0.14439679384231568,0.20065298507462687,0.03718014908177383,0.5374011382394552,0.017936677331275876,0.5347857119751793,0.010166790006135823,0.5347857119751793,0.010166790006135823,0.5360475640388279,0.012749646290006444,0.01682552798213598,0.009387024023813676,0.07105102461259563,0.02482396104890171,0.7993470149253731,0.03718014908177383,0.5360934251073174,0.012799181012476717,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,603.0,0.8019900497512438,0.03168060172178774,552.85,0.16662560701370238,0.19800995024875623,0.03168060172178774,0.5368721133843437,0.015143039745233783,0.5363092982773633,0.00993771293504076,0.5363092982773633,0.00993771293504076,0.5365510242378062,0.010958583665282047,0.016581178038575135,0.00768566265524602,0.07216210108295505,0.021405058052497244,0.8019900497512438,0.03168060172178774,0.5365907058308536,0.010991375443909466,abtype1_w45_t0.59
Gaussian_Kernel_Perceptron,670.0,0.8035820895522386,0.029522071139056225,614.9,0.1852312445640564,0.1964179104477612,0.029522071139056225,0.5371612354456836,0.013339191178857509,0.536711852854703,0.008376746836598486,0.536711852854703,0.008376746836598486,0.5369020495107407,0.00927390838329839,0.016501700924413516,0.0065605518995096625,0.07298352685676643,0.018069111458981848,0.8035820895522386,0.029522071139056225,0.5369365441501933,0.009302315362229436,abtype1_w45_t0.59
