Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.7335820895522388,0.16635431486828098,63.25,0.002707386016845703,0.2664179104477612,0.16635431486828098,0.519280792089363,0.08227118064340788,0.4412521134067635,0.14526522059327282,0.4412521134067635,0.14526522059327282,0.4691456314564803,0.12077777766962583,0.022744532103395082,0.08542395503052838,0.006369259288237708,0.13279006709057298,0.7335820895522388,0.16635431486828098,0.48026645274806334,0.09870768427984677,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,134.0,0.8138059701492537,0.08774529630604733,124.2,0.019077324867248537,0.18619402985074626,0.08774529630604733,0.5147672950874912,0.04751800653709165,0.43625704241738433,0.1432140600551664,0.43625704241738433,0.1432140600551664,0.4637842800330775,0.11094371214252799,0.008504590739571532,0.026185403077735758,0.002844060622856346,0.08695227994986196,0.8138059701492537,0.08774529630604733,0.4755121687524378,0.08431376504779714,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,201.0,0.835820895522388,0.07090206830214854,186.35,0.0327459454536438,0.16417910447761197,0.07090206830214854,0.5099600010540144,0.03317090575409942,0.43348120794039746,0.1434277619163769,0.43348120794039746,0.1434277619163769,0.4590276056645267,0.10978422465874747,0.004996195089680267,0.017215208809859453,0.00020879316091847785,0.06444542963403194,0.835820895522388,0.07090206830214854,0.4717206044972059,0.07917309336603652,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,268.0,0.850186567164179,0.054830118468683055,248.3,0.05204218626022339,0.14981343283582088,0.05483011846868307,0.508666584263319,0.02562138361709869,0.4713251162207728,0.10731077624938731,0.4713251162207728,0.10731077624938731,0.4837208242503735,0.0816315717889153,0.004283355246689791,0.012751741814492935,0.007385620815968254,0.050598902574439227,0.850186567164179,0.054830118468683055,0.4899958502420458,0.05911108770572388,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,335.0,0.8561194029850745,0.045843982710100484,309.3,0.06943467855453492,0.1438805970149254,0.045843982710100484,0.5069278479718431,0.021197122624897164,0.47225581131672323,0.10555684463532453,0.47225581131672323,0.10555684463532453,0.4835077457941976,0.0796348923951811,0.0034300896680606262,0.010706295162292342,0.006958018406863764,0.045498271635654286,0.8561194029850745,0.045843982710100484,0.48959182964428305,0.05708597435126188,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,402.0,0.8631840796019901,0.038416530376817165,371.7,0.08787543773651123,0.13681592039800997,0.03841653037681716,0.5059539498010921,0.01758414349017861,0.4738274866769454,0.10633247103578211,0.4738274866769454,0.10633247103578211,0.48356329423492106,0.0805708326925989,0.0028500821019557254,0.008351574016034018,0.0075116770100002285,0.0410021487345901,0.8631840796019901,0.038416530376817165,0.4898907182390186,0.056560270742864203,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,469.0,0.8691897654584222,0.03210548662602053,433.9,0.10336112976074219,0.1308102345415778,0.03210548662602052,0.50491410474119,0.014759408294548929,0.47482207345361066,0.1061608514086147,0.47482207345361066,0.1061608514086147,0.48347737099721,0.08034678920542927,0.0022323528925271897,0.0066281658145140926,0.006867263296178508,0.03611624998808711,0.8691897654584222,0.03210548662602053,0.48986808909740037,0.05570276440767455,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,536.0,0.8727611940298508,0.029324892507243263,496.5,0.11954727172851562,0.12723880597014925,0.02932489250724327,0.5044487188409508,0.013064940185352742,0.47501243060995757,0.10658061470084118,0.47501243060995757,0.10658061470084118,0.4832644197309787,0.08057405534084817,0.0020319011056797232,0.005894061616450181,0.006900206106412424,0.03430450905975982,0.8727611940298508,0.029324892507243263,0.4897305747254541,0.05559822732470244,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,603.0,0.876865671641791,0.025116988224070238,558.95,0.13574116230010985,0.12313432835820895,0.025116988224070234,0.5038670775416418,0.011487570389729933,0.4996150139413988,0.040927131158090886,0.4996150139413988,0.040927131158090886,0.5013892379271976,0.024682529027645242,0.0017008688674779616,0.005048854315032121,0.006596294520939669,0.03152596590395844,0.876865671641791,0.025116988224070238,0.5017410457415203,0.024128151058281287,abtype7_w65_t0.678
Gaussian_Kernel_Perceptron,670.0,0.8771641791044775,0.024214549292024944,621.55,0.1527026414871216,0.1228358208955224,0.024214549292024937,0.5048340355890931,0.011549092390052603,0.502155271979998,0.04128374163461751,0.502155271979998,0.04128374163461751,0.5031474701306877,0.02499545792056192,0.002107215750380936,0.0050278188217757645,0.009743983609326087,0.03248135014924408,0.8771641791044775,0.024214549292024944,0.5034946537845457,0.024453441462937053,abtype7_w65_t0.678
