Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.6238805970149253,0.1450604992814067,64.05,0.0024346232414245604,0.3761194029850746,0.1450604992814067,0.5769643212288506,0.06929467668192464,0.534577509498374,0.026367009950987653,0.534577509498374,0.026367009950987653,0.554865783301236,0.044158238443879165,0.04797003597873031,0.05215988787286181,0.10004979883397798,0.0788056235472726,0.6238805970149253,0.1450604992814067,0.5557709153636122,0.045510017051886294,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,134.0,0.5835820895522388,0.07843280031809696,125.0,0.013234484195709228,0.4164179104477612,0.07843280031809698,0.6438872320168498,0.04088043597112719,0.560182928273135,0.01854143213852297,0.560182928273135,0.01854143213852297,0.6004116041148346,0.026785284701924077,0.0851182832770471,0.04029343603727681,0.1848332066957863,0.050423689391307154,0.5835820895522388,0.07843280031809696,0.6020350801449924,0.02760804320209979,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,201.0,0.5472636815920398,0.052203257271939,187.0,0.02984921932220459,0.45273631840796025,0.052203257271938995,0.6736955314404593,0.028395388305737318,0.5712361323100588,0.014218105150188403,0.5712361323100588,0.014218105150188403,0.6202683440740488,0.018865033764170525,0.10759527136168678,0.029175504282742373,0.22174150951538274,0.03636217944439107,0.5472636815920398,0.052203257271939,0.6224658318752593,0.019412685546000587,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,268.0,0.5389925373134329,0.03789610361490157,249.75,0.045867419242858885,0.4610074626865671,0.03789610361490158,0.6829328693839094,0.02079376588131926,0.5711633760603158,0.013254436804062145,0.5711633760603158,0.013254436804062145,0.624480944246008,0.014007857837174476,0.10925837857602197,0.02216836695740928,0.22730332047887392,0.028833814196480557,0.5389925373134329,0.03789610361490157,0.6270481227221125,0.014325796748522359,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,335.0,0.5301492537313433,0.03463715750294994,311.9,0.06100031137466431,0.46985074626865686,0.03463715750294993,0.6915756509625987,0.01885270346840672,0.574327050848284,0.010492433757043675,0.574327050848284,0.010492433757043675,0.6301764521286984,0.012037976448522933,0.11616470702124011,0.020346932662852965,0.2381156897272695,0.023761512197193115,0.5301492537313433,0.03463715750294994,0.6329513509054413,0.012438396917696149,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,402.0,0.5208955223880597,0.026877185666080765,374.0,0.07848172187805176,0.4791044776119403,0.026877185666080758,0.6989364852106135,0.014988342050902912,0.5763297792572748,0.009524772220597773,0.5763297792572748,0.009524772220597773,0.6346374619432597,0.00968747679380735,0.12152295459580462,0.01690344256198611,0.2459658816118618,0.020061838918081127,0.5208955223880597,0.026877185666080765,0.6376331322339441,0.009958185421280762,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,469.0,0.5201492537313434,0.026991237007939987,435.9,0.09274764060974121,0.47985074626865665,0.02699123700793998,0.7008903187391359,0.01453010545059034,0.5778198961764782,0.009074122889301532,0.5778198961764782,0.009074122889301532,0.6363553875145198,0.009815422537330198,0.12387183395408581,0.017449356571614408,0.24970093869335405,0.020176678066379284,0.5201492537313434,0.026991237007939987,0.639355107457807,0.010071801445190228,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,536.0,0.5196828358208956,0.0256587510480616,498.45,0.10619763135910035,0.4803171641791044,0.0256587510480616,0.702631694401905,0.013804634995579145,0.577791680959507,0.006843689752709619,0.577791680959507,0.006843689752709619,0.6371321452699938,0.008299958300953045,0.12398187155280167,0.014310936197342574,0.250844940739971,0.015971986692476757,0.5196828358208956,0.0256587510480616,0.6402116876807061,0.008666431175374375,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,603.0,0.5155887230514098,0.025416453552912704,560.05,0.11973217725753785,0.4844112769485903,0.025416453552912693,0.7056902797624319,0.013573730049124946,0.5793842709647054,0.006290095078610157,0.5793842709647054,0.006290095078610157,0.639402539704376,0.008320480667997008,0.12747578928426367,0.014423105326294395,0.25538133471128904,0.015831144703301787,0.5155887230514098,0.025416453552912704,0.6425372753635686,0.008686070276292349,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,670.0,0.5111940298507462,0.023192032031364107,622.05,0.13302444219589232,0.4888059701492538,0.023192032031364104,0.708238363892045,0.012282254629936727,0.5801795107808577,0.0053476941129331984,0.5801795107808577,0.0053476941129331984,0.6410022032448406,0.00758612675764235,0.13002344932187132,0.01327247618326253,0.25831252346731304,0.014296377507444374,0.5111940298507462,0.023192032031364107,0.6442089373364513,0.007928184229736348,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,737.0,0.5102442333785617,0.021592607753891102,684.6,0.14643361568450927,0.4897557666214382,0.021592607753891116,0.7095761988790146,0.011597970788287627,0.580087100145865,0.005843705416323739,0.580087100145865,0.005843705416323739,0.641559145128541,0.0076178314110119955,0.13025927295239276,0.013489460305873845,0.25899330994832626,0.014850574606184603,0.5102442333785617,0.021592607753891102,0.6448316495124399,0.007889848633431049,abtype7_w25_t0.413
Gaussian_Kernel_Perceptron,804.0,0.5099502487562189,0.020143878651652385,747.4,0.16030447483062743,0.4900497512437811,0.020143878651652382,0.7103125837782694,0.01103592215842095,0.5794392260163621,0.004866278716120689,0.5794392260163621,0.004866278716120689,0.6415347363799337,0.006928675815124329,0.12950932490428022,0.011678399161929458,0.2584257562088147,0.013107519259083635,0.5099502487562189,0.020143878651652385,0.6448759048973159,0.007231420319481913,abtype7_w25_t0.413
