Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.6268656716417911,0.17309572395139106,64.6,0.002670621871948242,0.373134328358209,0.1730957239513911,0.5313556485169364,0.09366246576655375,0.5181006292958223,0.03411554421685071,0.5181006292958223,0.03411554421685071,0.523085671548142,0.061235982295518465,0.024661763471383047,0.040118378929973934,0.050066437610338424,0.08974774329287528,0.6268656716417911,0.17309572395139106,0.5247281389063794,0.05933394203781947,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,134.0,0.657089552238806,0.09754376527440044,126.45,0.013953113555908203,0.342910447761194,0.09754376527440044,0.6019672957832741,0.0481098709466646,0.5418880284167648,0.012979793452013756,0.5418880284167648,0.012979793452013756,0.5707817000656281,0.02648454471747326,0.048259604037564255,0.02539021726767725,0.12803760740629377,0.04322549761884272,0.657089552238806,0.09754376527440044,0.5719276621000194,0.02771124785724736,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,201.0,0.6539800995024875,0.0663666487479816,188.95,0.028235840797424316,0.3460199004975124,0.06636664874798161,0.6165190653807406,0.03694569664635586,0.5506349919728116,0.009906131462617042,0.5506349919728116,0.009906131462617042,0.5824279737835346,0.020127439504871437,0.056739705210107606,0.020241127890666885,0.1519121524044321,0.03353232934366439,0.6539800995024875,0.0663666487479816,0.5835770286767761,0.021000545471798273,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,268.0,0.6544776119402985,0.05200373549308759,250.1,0.04394298791885376,0.3455223880597015,0.05200373549308761,0.6212547676126279,0.029972028429665325,0.5565496043387695,0.008795381780151115,0.5565496043387695,0.008795381780151115,0.5878699775290323,0.016647628288678423,0.06174799561776552,0.017210238849839934,0.16449069854594983,0.02840919251866043,0.6544776119402985,0.05200373549308759,0.5889021859756987,0.01727714550590315,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,335.0,0.6508955223880597,0.04606575636583746,311.35,0.059514057636260984,0.34910447761194024,0.04606575636583746,0.624457504580014,0.026238896181906855,0.5598252371432798,0.00902206119733534,0.5598252371432798,0.00902206119733534,0.5911513664357763,0.015102681449464202,0.06540162546274292,0.017691009878735106,0.17165179346409468,0.026875536410834497,0.6508955223880597,0.04606575636583746,0.5921413708616468,0.0155868064238491,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,402.0,0.6508706467661691,0.041088285396832534,373.4,0.07282342910766601,0.3491293532338309,0.04108828539683255,0.6265811536506443,0.02337886954526667,0.5614527625651992,0.007993963214653257,0.5614527625651992,0.007993963214653257,0.5930386364355621,0.013454947947987028,0.06676171556061186,0.015129526051714054,0.17569195596880238,0.023831573483627234,0.6508706467661691,0.041088285396832534,0.5940169581079217,0.013881241582368876,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,469.0,0.6536247334754798,0.034620950422732,435.65,0.08770779371261597,0.3463752665245202,0.034620950422732,0.6269581756401416,0.020225263397801903,0.5612495188495308,0.006640922097031169,0.5612495188495308,0.006640922097031169,0.5931169171527346,0.010764244023284282,0.06559089165370244,0.011892080484217468,0.1756602691024235,0.018500441295994673,0.6536247334754798,0.034620950422732,0.5941038472448362,0.011183771909609746,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,536.0,0.6539179104477612,0.03149892504362629,497.9,0.1012080192565918,0.34608208955223885,0.03149892504362629,0.6280267625874509,0.018111636868428784,0.5621284255863714,0.0051578916699794725,0.5621284255863714,0.0051578916699794725,0.5941086448543803,0.00975705585918116,0.06638868178524682,0.010652498252760522,0.1779306414190942,0.01647539424520626,0.6539179104477612,0.03149892504362629,0.5950775940869111,0.010146535581773117,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,603.0,0.654228855721393,0.027994132800967665,559.55,0.1137579321861267,0.34577114427860695,0.027994132800967665,0.6286757718806941,0.01633719350211606,0.5628935897980816,0.003833958454591612,0.5628935897980816,0.003833958454591612,0.594831982568793,0.008699570652859664,0.0669285618456498,0.009395939475935922,0.17959590556856045,0.014479896771636466,0.654228855721393,0.027994132800967665,0.5957846808393878,0.009055648175028462,abtype7_w30_t0.229
Gaussian_Kernel_Perceptron,670.0,0.6547014925373134,0.02458057612537549,621.4,0.1277097702026367,0.34529850746268653,0.02458057612537549,0.628970636644142,0.01389634318801898,0.5635990778915291,0.004104739918409848,0.5635990778915291,0.004104739918409848,0.5953606972612586,0.007959548835788637,0.06741899483676785,0.00907908531210479,0.18093971064362616,0.013865391634717426,0.6547014925373134,0.02458057612537549,0.5962848572678355,0.008228670897946485,abtype7_w30_t0.229
