Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.7514925373134328,0.21240620432033389,63.6,0.00262068510055542,0.24850746268656715,0.2124062043203339,0.49232240160390106,0.0862554943820954,0.43337113854000264,0.13929908891409148,0.43337113854000264,0.13929908891409148,0.45199179399625333,0.11473432282555014,0.008718324368255042,0.04752931813913496,-0.028651284541964507,0.13279386395102805,0.7514925373134328,0.21240620432033389,0.462846770071952,0.09360649070458694,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,134.0,0.8231343283582089,0.10776026377404736,125.5,0.02255115509033203,0.17686567164179107,0.10776026377404735,0.5126652266646035,0.05550423880238155,0.46573279870606143,0.10714336393284765,0.46573279870606143,0.10714336393284765,0.4829977995772947,0.08675656760507737,0.006748494886097528,0.025418937750286655,-0.0004996634327974307,0.08036171521076753,0.8231343283582089,0.10776026377404736,0.4891990126853324,0.06829632524989607,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,201.0,0.8445273631840797,0.0774087626291043,188.2,0.03519725799560547,0.1554726368159204,0.0774087626291043,0.5097156915105586,0.04020453447297582,0.4664282839720763,0.10966481168127859,0.4664282839720763,0.10966481168127859,0.4813402580762466,0.08656298932397652,0.0048002831647876556,0.016897861011577846,0.0006062432691286247,0.06661878238357813,0.8445273631840797,0.0774087626291043,0.48807198774131744,0.06425405674873712,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,268.0,0.8563432835820896,0.059003617017249786,249.9,0.05390065908432007,0.14365671641791047,0.059003617017249786,0.507721787653581,0.03163980820426011,0.4950600893205908,0.04832124681753015,0.4950600893205908,0.04832124681753015,0.5009278868214926,0.03581892029099222,0.003834066555110277,0.013786829479143293,0.003380863554189232,0.05719953844497115,0.8563432835820896,0.059003617017249786,0.501390938487086,0.035545460181772986,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,335.0,0.8619402985074627,0.047178110544002456,311.8,0.07399314641952515,0.13805970149253732,0.04717811054400247,0.5068418075503817,0.02500934936659321,0.4979991090907208,0.0458173376871743,0.4979991090907208,0.0458173376871743,0.502001343615136,0.03173834317885281,0.003056655814670034,0.010168243038358015,0.005410956560929903,0.04836914247175524,0.8619402985074627,0.047178110544002456,0.5024204583205512,0.03137077304881363,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,402.0,0.8672885572139304,0.03792431126358405,373.75,0.08982405662536622,0.13271144278606967,0.037924311263584046,0.5064148482657653,0.020555448718520677,0.4997620099219603,0.043431351710261,0.4997620099219603,0.043431351710261,0.502702971475078,0.028723687910718703,0.0026186749098761008,0.007965572865452051,0.0072033371859329355,0.04166181304500054,0.8672885572139304,0.03792431126358405,0.5030884290938629,0.02830927184812558,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,469.0,0.8701492537313433,0.033318933731606125,436.05,0.10628706216812134,0.12985074626865672,0.03331893373160613,0.5061197148723897,0.017921119805303743,0.5008951648533363,0.04343391262736683,0.5008951648533363,0.04343391262736683,0.503126865726143,0.027976577560671907,0.0025394805100551142,0.007096411477491193,0.00892300144037194,0.03959732596433437,0.8701492537313433,0.033318933731606125,0.503507439862863,0.027479533670445977,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,536.0,0.8720149253731343,0.030166243181205584,497.55,0.12198565006256104,0.12798507462686567,0.03016624318120558,0.5059730099931985,0.015950913078649605,0.5020982716758247,0.04370466882725988,0.5020982716758247,0.04370466882725988,0.5036534441850512,0.02756232661999875,0.0025664802912519825,0.006587360989241245,0.010349495763356916,0.0381604422417477,0.8720149253731343,0.030166243181205584,0.5040356408345118,0.027023736868203266,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,603.0,0.8746268656716418,0.026942338859017877,560.0,0.13766944408416748,0.1253731343283582,0.026942338859017888,0.5059042432588979,0.01402339197003104,0.5076328276670179,0.034865479685709855,0.5076328276670179,0.034865479685709855,0.5065492983301497,0.02228897025847535,0.0025269971559293445,0.005770084024477984,0.013128793885897097,0.03330844119845196,0.8746268656716418,0.026942338859017877,0.5067685354629579,0.022153068610497782,abtype7_w60_t0.739
Gaussian_Kernel_Perceptron,670.0,0.8756716417910446,0.02418693442412063,621.65,0.15174171924591065,0.12432835820895524,0.024186934424120638,0.5058836176848854,0.012558740746412582,0.51138607817347,0.02878859247349272,0.51138607817347,0.02878859247349272,0.5084885824718155,0.018741721352504407,0.0025263242799260454,0.005431583669439664,0.015190294619835917,0.029621372798320406,0.8756716417910446,0.02418693442412063,0.5086348479291777,0.018752384864876924,abtype7_w60_t0.739
