Algorithm,Captured Time,Mistakes,Mistakes (Std),Updates,Time,Accuracies,Accuracies (Std),Sensitivities,Sensitivities (Std),Specificities,Specificities (Std),Precisions,Precisions (Std),G-Mean,G-Mean (Std),Kappas,Kappas (Std),MCCs,MCCs (Std),Cumulative Errors,Cumulative Errors (Std),Sum,Sum (Std),Dataset
Gaussian_Kernel_Perceptron,67.0,0.8097014925373134,0.11047549066992832,63.7,0.00582122802734375,0.19029850746268656,0.11047549066992832,0.4827044150783403,0.049811433503005084,0.369769369090715,0.17409048170189353,0.369769369090715,0.17409048170189353,0.4037855818240438,0.13966635361868418,-0.006324374315479858,0.019916434645108887,-0.08321994897078736,0.13536918941794915,0.8097014925373134,0.11047549066992832,0.4262368920845276,0.10112990844629298,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,134.0,0.8503731343283583,0.06373829001952828,125.0,0.02778801918029785,0.1496268656716418,0.06373829001952828,0.4954171695730033,0.03473306175216546,0.4038273595287728,0.16405992043415238,0.4038273595287728,0.16405992043415238,0.43201017770374694,0.1284980191980691,-0.000556207389481983,0.015848860544388,-0.04874222699072867,0.10822788649065199,0.8503731343283583,0.06373829001952828,0.44962226455088816,0.09258117697279566,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,201.0,0.8636815920398011,0.04118850156381932,186.9,0.04847121238708496,0.136318407960199,0.04118850156381931,0.49592946052729897,0.024102912636385723,0.40922558704455614,0.15861374449098656,0.40922558704455614,0.15861374449098656,0.4354723542219376,0.12263257787676445,-0.001035810338588994,0.009844520815404042,-0.03900751462170225,0.08287340015057436,0.8636815920398011,0.04118850156381932,0.4525775237859276,0.08543281278533466,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,268.0,0.8710820895522386,0.031229247954819038,248.9,0.06823524236679077,0.12891791044776119,0.031229247954819038,0.49737268188946115,0.018233365538973492,0.4243911118245471,0.13839669484495973,0.4243911118245471,0.13839669484495973,0.44867484838533345,0.10399931245255281,-0.0007504782527424814,0.007683567779004084,-0.0282555574713577,0.0646060546759249,0.8710820895522386,0.031229247954819038,0.46088189685700415,0.07344209109027244,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,335.0,0.8753731343283582,0.024577064072299218,310.55,0.08810970783233643,0.12462686567164179,0.02457706407229921,0.4979185971722927,0.014266270164040204,0.425297224983037,0.1366678121178074,0.425297224983037,0.1366678121178074,0.44975913302170617,0.10123796174073851,-0.0007623170643898724,0.005736392976975816,-0.0247781013199486,0.05553388082732094,0.8753731343283582,0.024577064072299218,0.46160791107766475,0.0714486306928416,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,402.0,0.8764925373134329,0.02135938288079943,372.55,0.10813627243041993,0.12350746268656718,0.021359382880799433,0.49906070393376867,0.012108323467687778,0.42706567773214354,0.13707812164791727,0.42706567773214354,0.13707812164791727,0.4511615108152737,0.10130385512901618,-0.0003346272955528806,0.004953072872306541,-0.02010055843860615,0.05079295068329888,0.8764925373134329,0.02135938288079943,0.463063190832956,0.07122497320471662,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,469.0,0.88091684434968,0.018007592674198065,434.7,0.12851183414459227,0.11908315565031982,0.018007592674198047,0.4989921416755293,0.010532458176085845,0.42643710555224856,0.13768971757578408,0.42643710555224856,0.13768971757578408,0.4505226080221769,0.10198619969180095,-0.0003576845893883629,0.0041937881828598,-0.019310564906955874,0.04749556499441112,0.88091684434968,0.018007592674198065,0.46271462361388893,0.07112572030536769,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,536.0,0.8832089552238804,0.016836588317430564,496.8,0.1494780421257019,0.11679104477611939,0.01683658831743056,0.4985923056974283,0.00964494859075492,0.42512511731718555,0.1372770516471965,0.42512511731718555,0.1372770516471965,0.4495199371166752,0.10190640470426605,-0.00043223984468189757,0.004030227266379027,-0.019640323657857863,0.04462923254890395,0.8832089552238804,0.016836588317430564,0.46185871150730684,0.07056197170996834,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,603.0,0.8836650082918738,0.014770478735298864,557.85,0.17073366641998292,0.11633499170812604,0.014770478735298857,0.4991761743864605,0.008122016701318128,0.4283150233148846,0.13683437449118327,0.4283150233148846,0.13683437449118327,0.4515489880974141,0.10165871241862434,-0.000271017107384941,0.003521144725884367,-0.016599656822222374,0.04081648980913153,0.8836650082918738,0.014770478735298864,0.46374559885067257,0.07007543895932575,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,670.0,0.8867164179104478,0.013340478519139628,620.85,0.19165626764297486,0.11328358208955228,0.013340478519139625,0.49919546867395026,0.00728254649658592,0.42890775312135404,0.13764968746050477,0.42890775312135404,0.13764968746050477,0.4515429226169868,0.10298332380671345,-0.00027476372003801264,0.003038241351551041,-0.015888578708412312,0.03908213488400851,0.8867164179104478,0.013340478519139628,0.4640516108976521,0.0703136013911532,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,737.0,0.8861601085481684,0.011974940495914793,681.65,0.21320881843566894,0.11383989145183175,0.011974940495914793,0.49946552289160645,0.006610426192998839,0.42987012925125895,0.13764896920084577,0.42987012925125895,0.13764896920084577,0.4522393918833455,0.10266573684249632,-0.0001829769013871052,0.0028360145206245756,-0.014213657959950074,0.037007458861559255,0.8861601085481684,0.011974940495914793,0.4646678260714327,0.07018148060109072,abtype4_w80_t0.42
Gaussian_Kernel_Perceptron,804.0,0.8874378109452736,0.0119849135383188,744.05,0.2353112816810608,0.11256218905472637,0.011984913538318797,0.4995998013909716,0.006159043871810127,0.42990191352644225,0.13818330805018542,0.42990191352644225,0.13818330805018542,0.4522240696558192,0.10302953944778895,-0.0001198795376701145,0.002560623406481941,-0.013443846932282172,0.03609174205288832,0.8874378109452736,0.0119849135383188,0.46475085745870687,0.07038843932791486,abtype4_w80_t0.42
